étape 1,étape 2,étape 3,étape 4,étape 5,étape 6,étape 7,étape 8,étape 9,étape 10,étape 11,étape 12,étape 13,étape 14,étape 15,étape 16,étape 17,étape 18,étape 19,étape 20,acquisition_year,acquisition_mode,creation_date,domain,adn_complet,adn_simplifie,nbExpos,probaExpoAns,probaEvtsAns,artisteDom,natioArtiste
acquisition,exposition,exposition,exposition,exposition,exposition,exposition,exposition,exposition,exposition,,,,,,,,,,,1988,Achat,,Photographie,AEEEEEEEEE,AE,,0.3,0.3333333333333333,français,française (brésilienne à la naissance)
acquisition,exposition,exposition,exposition,exposition,exposition,exposition,exposition,exposition,exposition,,,,,,,,,,,1988,Achat,,Photographie,AEEEEEEEEE,AE,,0.3,0.3333333333333333,français,française (brésilienne à la naissance)
acquisition,exposition,exposition,exposition,exposition,exposition,exposition,exposition,exposition,,,,,,,,,,,,1988,Achat,,Photographie,AEEEEEEEE,AE,,0.26666666666666666,0.3,français,française (brésilienne à la naissance)
acquisition,exposition,exposition,exposition,exposition,exposition,exposition,exposition,,,,,,,,,,,,,1988,Achat,,Photographie,AEEEEEEE,AE,,0.23333333333333334,0.26666666666666666,français,française (brésilienne à la naissance)
acquisition,exposition,exposition,exposition,exposition,exposition,exposition,exposition,,,,,,,,,,,,,1988,Achat,,Photographie,AEEEEEEE,AE,,0.23333333333333334,0.26666666666666666,français,française (brésilienne à la naissance)
acquisition,exposition,exposition,exposition,exposition,exposition,,,,,,,,,,,,,,,1988,Achat,,Photographie,AEEEEE,AE,,0.16666666666666666,0.2,français,française (brésilienne à la naissance)
acquisition,exposition,exposition,exposition,exposition,,,,,,,,,,,,,,,,1988,Achat,,Photographie,AEEEE,AE,,0.13333333333333333,0.16666666666666666,français,française (brésilienne à la naissance)
acquisition,exposition,exposition,exposition,exposition,,,,,,,,,,,,,,,,1988,Achat,,Photographie,AEEEE,AE,,0.13333333333333333,0.16666666666666666,français,française (brésilienne à la naissance)
acquisition,exposition,exposition,exposition,exposition,,,,,,,,,,,,,,,,1988,Achat,,Photographie,AEEEE,AE,,0.13333333333333333,0.16666666666666666,français,française (brésilienne à la naissance)
acquisition,exposition,exposition,exposition,exposition,exposition,,,,,,,,,,,,,,,1988,Achat,,Photographie,AEEEEE,AE,,0.16666666666666666,0.2,français,française (brésilienne à la naissance)
acquisition,exposition,exposition,exposition,exposition,,,,,,,,,,,,,,,,1988,Achat,,Photographie,AEEEE,AE,,0.13333333333333333,0.16666666666666666,français,française (brésilienne à la naissance)
acquisition,exposition,exposition,,,,,,,,,,,,,,,,,,1988,Achat,,Photographie,AEE,AE,,0.06666666666666667,0.1,français,française (brésilienne à la naissance)
acquisition,exposition,exposition,exposition,exposition,,,,,,,,,,,,,,,,1988,Achat,,Photographie,AEEEE,AE,,0.13333333333333333,0.16666666666666666,français,française (brésilienne à la naissance)
acquisition,exposition,exposition,exposition,exposition,exposition,,,,,,,,,,,,,,,1988,Achat,,Photographie,AEEEEE,AE,,0.16666666666666666,0.2,étranger,américaine
acquisition,exposition,exposition,exposition,,,,,,,,,,,,,,,,,1988,Achat,,Photographie,AEEE,AE,,0.1,0.13333333333333333,français,française
acquisition,exposition,,,,,,,,,,,,,,,,,,,1988,Achat,,Photographie,AE,AE,,0.03333333333333333,0.06666666666666667,étranger,belge
acquisition,exposition,exposition,,,,,,,,,,,,,,,,,,1988,Achat,,Photographie,AEE,AE,,0.06666666666666667,0.1,étranger,belge
acquisition,exposition,exposition,exposition,,,,,,,,,,,,,,,,,1988,Achat,,Photographie,AEEE,AE,,0.1,0.13333333333333333,étranger,belge
acquisition,exposition,exposition,,,,,,,,,,,,,,,,,,1988,Achat,,Photographie,AEE,AE,,0.06666666666666667,0.1,étranger,belge
acquisition,exposition,,,,,,,,,,,,,,,,,,,1988,Achat,,Photographie,AE,AE,,0.03333333333333333,0.06666666666666667,étranger,belge
acquisition,exposition,exposition,,,,,,,,,,,,,,,,,,1988,Achat,,Photographie,AEE,AE,,0.06666666666666667,0.1,étranger,belge
acquisition,exposition,exposition,exposition,,,,,,,,,,,,,,,,,1988,Achat,,Photographie,AEEE,AE,,0.1,0.13333333333333333,étranger,belge
acquisition,exposition,exposition,,,,,,,,,,,,,,,,,,1988,Achat,,Photographie,AEE,AE,,0.06666666666666667,0.1,étranger,belge
acquisition,exposition,exposition,exposition,,,,,,,,,,,,,,,,,1988,Achat,,Photographie,AEEE,AE,,0.1,0.13333333333333333,étranger,belge
acquisition,exposition,exposition,exposition,,,,,,,,,,,,,,,,,1988,Achat,,Photographie,AEEE,AE,,0.1,0.13333333333333333,étranger,belge
acquisition,exposition,,,,,,,,,,,,,,,,,,,1988,Achat,,Photographie,AE,AE,,0.03333333333333333,0.06666666666666667,étranger,belge
acquisition,exposition,exposition,,,,,,,,,,,,,,,,,,1988,Achat,,Photographie,AEE,AE,,0.06666666666666667,0.1,étranger,belge
acquisition,exposition,exposition,,,,,,,,,,,,,,,,,,1988,Achat,,Photographie,AEE,AE,,0.06666666666666667,0.1,étranger,belge
acquisition,exposition,exposition,,,,,,,,,,,,,,,,,,1988,Achat,,Photographie,AEE,AE,,0.06666666666666667,0.1,étranger,belge
acquisition,exposition,,,,,,,,,,,,,,,,,,,1988,Achat,,Photographie,AE,AE,,0.03333333333333333,0.06666666666666667,étranger,belge
acquisition,exposition,exposition,exposition,exposition,,,,,,,,,,,,,,,,1988,Achat,,Photographie,AEEEE,AE,,0.13333333333333333,0.16666666666666666,étranger,belge
acquisition,exposition,,,,,,,,,,,,,,,,,,,1985,Achat,,Photographie,AE,AE,,0.03333333333333333,0.06666666666666667,français,française
acquisition,exposition,exposition,exposition,exposition,,,,,,,,,,,,,,,,1988,Achat,,Photographie,AEEEE,AE,,0.13333333333333333,0.16666666666666666,étranger,irlandaise (canadienne à la naissance)
acquisition,exposition,exposition,exposition,exposition,,,,,,,,,,,,,,,,1988,Achat,,Photographie,AEEEE,AE,,0.13333333333333333,0.16666666666666666,étranger,irlandaise (canadienne à la naissance)
acquisition,exposition,transfert,,,,,,,,,,,,,,,,,,1981,Inscription à l'inventaire,,Photographie,AET,AET,,0.03333333333333333,0.1,français,française
acquisition,exposition,,,,,,,,,,,,,,,,,,,1988,Achat,,Objet/Design,AE,AE,,0.03333333333333333,0.06666666666666667,français,française (grecque à la naissance)
acquisition,exposition,dépot,,,,,,,,,,,,,,,,,,1988,Achat,,Objet/Design,AED,AED,,0.03333333333333333,0.1,français,française (grecque à la naissance)
acquisition,exposition,dépot,,,,,,,,,,,,,,,,,,1988,Achat,,Objet/Design,AED,AED,,0.03333333333333333,0.1,français,française (grecque à la naissance)
acquisition,exposition,exposition,dépot,,,,,,,,,,,,,,,,,1988,Achat,,Objet/Design,AEED,AED,,0.06666666666666667,0.13333333333333333,français,française (grecque à la naissance)
acquisition,exposition,exposition,dépot,,,,,,,,,,,,,,,,,1988,Achat,,Objet/Design,AEED,AED,,0.06666666666666667,0.13333333333333333,étranger,britannique
acquisition,exposition,exposition,dépot,,,,,,,,,,,,,,,,,1988,Achat,,Objet/Design,AEED,AED,,0.06666666666666667,0.13333333333333333,,
acquisition,exposition,dépot,,,,,,,,,,,,,,,,,,1988,Achat,,Objet/Design,AED,AED,,0.03333333333333333,0.1,,
acquisition,exposition,dépot,exposition,,,,,,,,,,,,,,,,,1988,Achat,,Objet/Design,AEDE,AEDE,,0.06666666666666667,0.13333333333333333,français,française
acquisition,exposition,dépot,exposition,exposition,,,,,,,,,,,,,,,,1988,Achat,,Objet/Design,AEDEE,AEDE,,0.13333333333333333,0.16666666666666666,étranger,japonaise
acquisition,exposition,exposition,transfert,,,,,,,,,,,,,,,,,1988,Achat,,Objet/Design,AEET,AET,,0.06666666666666667,0.13333333333333333,étranger,italienne (autrichienne à la naissance)
acquisition,exposition,exposition,exposition,exposition,exposition,exposition,exposition,exposition,exposition,,,,,,,,,,,1988,Achat,,Objet/Design,AEEEEEEEEE,AE,,0.3333333333333333,0.3333333333333333,,
acquisition,exposition,exposition,transfert,,,,,,,,,,,,,,,,,1988,Achat,,Objet/Design,AEET,AET,,0.06666666666666667,0.13333333333333333,français,française
acquisition,dépot,exposition,,,,,,,,,,,,,,,,,,1988,Achat,,Objet/Design,ADE,ADE,,0.03333333333333333,0.1,,
acquisition,exposition,,,,,,,,,,,,,,,,,,,1988,Achat,,Objet/Design,AE,AE,,0.03333333333333333,0.06666666666666667,français,française
acquisition,exposition,dépot,exposition,,,,,,,,,,,,,,,,,1988,Achat,,Objet/Design,AEDE,AEDE,,0.06666666666666667,0.13333333333333333,français,française
acquisition,exposition,dépot,transfert,,,,,,,,,,,,,,,,,1988,Achat,,Objet/Design,AEDT,AEDT,,0.03333333333333333,0.13333333333333333,,
acquisition,exposition,dépot,,,,,,,,,,,,,,,,,,1988,Achat,,Objet/Design,AED,AED,,0.03333333333333333,0.1,français,française
acquisition,exposition,exposition,transfert,,,,,,,,,,,,,,,,,1988,Achat,,Objet/Design,AEET,AET,,0.06666666666666667,0.13333333333333333,étranger,italienne (autrichienne à la naissance)
acquisition,dépot,exposition,exposition,exposition,exposition,,,,,,,,,,,,,,,1988,Achat,,Objet/Design,ADEEEE,ADE,,0.16666666666666666,0.2,étranger,italienne
acquisition,exposition,exposition,exposition,,,,,,,,,,,,,,,,,1988,Achat,,Objet/Design,AEEE,AE,,0.1,0.13333333333333333,,
acquisition,exposition,exposition,,,,,,,,,,,,,,,,,,1988,Achat,,Objet/Design,AEE,AE,,0.06666666666666667,0.1,,
acquisition,exposition,exposition,exposition,exposition,dépot,exposition,,,,,,,,,,,,,,1988,Achat,,Objet/Design,AEEEEDE,AEDE,,0.2,0.23333333333333334,étranger,italienne
acquisition,exposition,,,,,,,,,,,,,,,,,,,1988,Achat,,Sculpture,AE,AE,,0.03333333333333333,0.06666666666666667,français,française
acquisition,exposition,dépot,,,,,,,,,,,,,,,,,,1988,Achat,,Objet/Design,AED,AED,,0.03333333333333333,0.1,,
acquisition,exposition,dépot,,,,,,,,,,,,,,,,,,1988,Achat,,Objet/Design,AED,AED,,0.03333333333333333,0.1,étranger,américaine
acquisition,exposition,dépot,,,,,,,,,,,,,,,,,,1988,Achat,,Objet/Design,AED,AED,,0.06666666666666667,0.1,français,française
acquisition,exposition,dépot,exposition,exposition,,,,,,,,,,,,,,,,1988,Achat,,Objet/Design,AEDEE,AEDE,,0.1,0.16666666666666666,,
acquisition,exposition,dépot,,,,,,,,,,,,,,,,,,1988,Achat,,Objet/Design,AED,AED,,0.03333333333333333,0.1,français,française
acquisition,exposition,dépot,,,,,,,,,,,,,,,,,,1988,Achat,,Objet/Design,AED,AED,,0.03333333333333333,0.1,français,française
acquisition,exposition,dépot,exposition,exposition,,,,,,,,,,,,,,,,1988,Achat,,Objet/Design,AEDEE,AEDE,,0.1,0.16666666666666666,français,française
acquisition,exposition,exposition,exposition,exposition,,,,,,,,,,,,,,,,1988,Achat,,Objet/Design,AEEEE,AE,,0.13333333333333333,0.16666666666666666,français,française
acquisition,exposition,exposition,dépot,exposition,,,,,,,,,,,,,,,,1988,Achat,,Objet/Design,AEEDE,AEDE,,0.1,0.16666666666666666,français,française
acquisition,exposition,exposition,,,,,,,,,,,,,,,,,,1988,Achat,,Objet/Design,AEE,AE,,0.06666666666666667,0.1,français,française
acquisition,exposition,exposition,dépot,exposition,transfert,,,,,,,,,,,,,,,1988,Achat,,Objet/Design,AEEDET,AEDET,,0.1,0.2,étranger,tchèque
acquisition,exposition,exposition,exposition,transfert,,,,,,,,,,,,,,,,1988,Achat,,Objet/Design,AEEET,AET,,0.1,0.16666666666666666,étranger,tchèque
acquisition,exposition,dépot,transfert,,,,,,,,,,,,,,,,,1988,Achat,,Objet/Design,AEDT,AEDT,,0.03333333333333333,0.13333333333333333,étranger,tchèque
acquisition,exposition,dépot,transfert,,,,,,,,,,,,,,,,,1988,Achat,,Objet/Design,AEDT,AEDT,,0.03333333333333333,0.13333333333333333,étranger,tchèque
acquisition,exposition,dépot,,,,,,,,,,,,,,,,,,1988,Achat,,Objet/Design,AED,AED,,0.03333333333333333,0.1,français,française
acquisition,exposition,dépot,,,,,,,,,,,,,,,,,,1988,Achat,,Objet/Design,AED,AED,,0.03333333333333333,0.1,français,française
acquisition,exposition,dépot,,,,,,,,,,,,,,,,,,1988,Achat,,Objet/Design,AED,AED,,0.03333333333333333,0.1,français,française
acquisition,exposition,dépot,exposition,,,,,,,,,,,,,,,,,1988,Achat,,Objet/Design,AEDE,AEDE,,0.06666666666666667,0.13333333333333333,français,française
acquisition,exposition,dépot,,,,,,,,,,,,,,,,,,1988,Achat,,Peinture,AED,AED,,0.03333333333333333,0.1,étranger,roumaine (avant 1948)
acquisition,exposition,dépot,exposition,transfert,,,,,,,,,,,,,,,,1988,Achat,,Objet/Design,AEDET,AEDET,,0.1,0.16666666666666666,étranger,britannique
acquisition,exposition,dépot,exposition,exposition,exposition,transfert,exposition,,,,,,,,,,,,,1988,Achat,,Objet/Design,AEDEEETE,AEDETE,,0.23333333333333334,0.26666666666666666,français,française
acquisition,exposition,exposition,,,,,,,,,,,,,,,,,,1988,Achat,,Photographie,AEE,AE,,0.1,0.1,,
acquisition,exposition,exposition,exposition,,,,,,,,,,,,,,,,,1988,Achat,,Photographie,AEEE,AE,,0.1,0.13333333333333333,français,française (tchèque à la naissance)
acquisition,exposition,exposition,exposition,,,,,,,,,,,,,,,,,1988,Achat,,Photographie,AEEE,AE,,0.1,0.13333333333333333,français,française (tchèque à la naissance)
acquisition,exposition,exposition,exposition,exposition,,,,,,,,,,,,,,,,1988,Achat,,Photographie,AEEEE,AE,,0.16666666666666666,0.16666666666666666,français,française (tchèque à la naissance)
acquisition,exposition,exposition,,,,,,,,,,,,,,,,,,1988,Achat,,Photographie,AEE,AE,,0.06666666666666667,0.1,français,française (tchèque à la naissance)
acquisition,exposition,exposition,exposition,exposition,,,,,,,,,,,,,,,,1988,Achat,,Photographie,AEEEE,AE,,0.16666666666666666,0.16666666666666666,français,française (tchèque à la naissance)
acquisition,exposition,exposition,exposition,exposition,,,,,,,,,,,,,,,,1988,Achat,,Photographie,AEEEE,AE,,0.16666666666666666,0.16666666666666666,français,française (tchèque à la naissance)
acquisition,exposition,exposition,exposition,exposition,,,,,,,,,,,,,,,,1988,Achat,,Photographie,AEEEE,AE,,0.13333333333333333,0.16666666666666666,français,française (tchèque à la naissance)
acquisition,exposition,exposition,exposition,,,,,,,,,,,,,,,,,1988,Achat,,Photographie,AEEE,AE,,0.1,0.13333333333333333,français,française (tchèque à la naissance)
acquisition,exposition,exposition,exposition,exposition,,,,,,,,,,,,,,,,1988,Achat,,Photographie,AEEEE,AE,,0.13333333333333333,0.16666666666666666,français,française (tchèque à la naissance)
acquisition,exposition,exposition,exposition,exposition,exposition,,,,,,,,,,,,,,,1988,Achat,,Photographie,AEEEEE,AE,,0.16666666666666666,0.2,français,française (tchèque à la naissance)
acquisition,exposition,exposition,exposition,exposition,exposition,exposition,exposition,exposition,exposition,exposition,,,,,,,,,,1988,Achat,,Photographie,AEEEEEEEEEE,AE,,0.3333333333333333,0.36666666666666664,étranger,américaine
acquisition,exposition,exposition,exposition,exposition,exposition,exposition,exposition,exposition,exposition,exposition,exposition,,,,,,,,,1988,Achat,,Photographie,AEEEEEEEEEEE,AE,,0.36666666666666664,0.4,étranger,américaine
acquisition,exposition,exposition,exposition,exposition,exposition,,,,,,,,,,,,,,,1988,Achat,,Photographie,AEEEEE,AE,,0.16666666666666666,0.2,étranger,américaine
acquisition,exposition,exposition,exposition,exposition,,,,,,,,,,,,,,,,1988,Achat,,Photographie,AEEEE,AE,,0.13333333333333333,0.16666666666666666,étranger,américaine
acquisition,exposition,exposition,exposition,exposition,,,,,,,,,,,,,,,,1988,Achat,,Photographie,AEEEE,AE,,0.13333333333333333,0.16666666666666666,étranger,américaine
acquisition,exposition,exposition,exposition,exposition,exposition,exposition,,,,,,,,,,,,,,1988,Achat,,Photographie,AEEEEEE,AE,,0.2,0.23333333333333334,étranger,américaine
acquisition,exposition,exposition,exposition,transfert,,,,,,,,,,,,,,,,1988,Achat,,Dessin,AEEET,AET,,0.1,0.16666666666666666,français,française
acquisition,exposition,dépot,,,,,,,,,,,,,,,,,,1988,Achat,,Objet/Design,AED,AED,,0.03333333333333333,0.1,français,française
acquisition,exposition,exposition,exposition,exposition,exposition,,,,,,,,,,,,,,,1988,Achat,,Peinture,AEEEEE,AE,,0.16666666666666666,0.2,français,française
acquisition,exposition,exposition,exposition,exposition,exposition,exposition,exposition,transfert,exposition,,,,,,,,,,,1988,Achat,,Oeuvre en 3 dimensions,AEEEEEEETE,AETE,,0.26666666666666666,0.3333333333333333,étranger,suisse
acquisition,exposition,exposition,,,,,,,,,,,,,,,,,,1988,Achat,,Oeuvre en 3 dimensions,AEE,AE,,0.06666666666666667,0.1,français,française
acquisition,exposition,exposition,exposition,exposition,exposition,exposition,exposition,exposition,exposition,exposition,,,,,,,,,,1988,Achat,,Photographie,AEEEEEEEEEE,AE,,0.3333333333333333,0.36666666666666664,français,française
acquisition,exposition,exposition,exposition,exposition,exposition,exposition,,,,,,,,,,,,,,1988,Achat,,Sculpture,AEEEEEE,AE,,0.2,0.23333333333333334,étranger,suédoise
acquisition,exposition,exposition,exposition,exposition,exposition,exposition,exposition,exposition,exposition,exposition,exposition,exposition,transfert,,,,,,,1988,Achat,,Sculpture,AEEEEEEEEEEEET,AET,,0.43333333333333335,0.4666666666666667,français,française
acquisition,exposition,exposition,exposition,exposition,exposition,exposition,transfert,,,,,,,,,,,,,1988,Achat,,Peinture,AEEEEEET,AET,,0.2,0.26666666666666666,français,française
acquisition,exposition,dépot,exposition,,,,,,,,,,,,,,,,,1988,Achat,,Photographie,AEDE,AEDE,,0.06666666666666667,0.13333333333333333,français,française
acquisition,exposition,exposition,exposition,exposition,,,,,,,,,,,,,,,,1988,Achat,,Sculpture,AEEEE,AE,,0.13333333333333333,0.16666666666666666,français,française
acquisition,exposition,exposition,exposition,exposition,,,,,,,,,,,,,,,,1988,Achat,,Sculpture,AEEEE,AE,,0.13333333333333333,0.16666666666666666,français,française
acquisition,exposition,exposition,exposition,,,,,,,,,,,,,,,,,1988,Achat,,Sculpture,AEEE,AE,,0.1,0.13333333333333333,français,française
acquisition,exposition,exposition,exposition,,,,,,,,,,,,,,,,,1988,Achat,,Sculpture,AEEE,AE,,0.1,0.13333333333333333,étranger,néerlandaise
acquisition,exposition,exposition,exposition,,,,,,,,,,,,,,,,,1988,Achat,,Peinture,AEEE,AE,,0.1,0.13333333333333333,français,française
acquisition,exposition,transfert,,,,,,,,,,,,,,,,,,1988,Achat,,Peinture,AET,AET,,0.03333333333333333,0.1,français,française
acquisition,exposition,exposition,dépot,,,,,,,,,,,,,,,,,1988,Achat,,Peinture,AEED,AED,,0.06666666666666667,0.13333333333333333,français,française
acquisition,exposition,exposition,exposition,transfert,,,,,,,,,,,,,,,,1988,Achat,,Peinture,AEEET,AET,,0.13333333333333333,0.16666666666666666,français,française
acquisition,exposition,exposition,exposition,dépot,transfert,,,,,,,,,,,,,,,1988,Achat,,Oeuvre en 3 dimensions,AEEEDT,AEDT,,0.1,0.2,français,française
acquisition,exposition,exposition,exposition,exposition,,,,,,,,,,,,,,,,1988,Achat,,Oeuvre en 3 dimensions,AEEEE,AE,,0.13333333333333333,0.16666666666666666,étranger,américaine (chilienne à la naissance)
